"ZCTA","moudMinDis","bupMinDis","metMinDis","nalMinDis"
"36083",3.56667312601089,3.56667312601089,36.1330227511354,19.6319727893875
"35441",14.7003835333502,14.7003835333502,72.1282259484437,31.5216234711717
"35051",11.6505247781627,11.6505247781627,11.6505247781627,11.6505247781627
"35121",22.7619574839702,22.7619574839702,30.9767169520759,26.6786990456141
"35058",5.19655123806915,5.19655123806915,9.74787718863203,9.81464604005156
"35619",12.5256320100814,12.5256320100814,24.1462444994702,17.2742869079791
"35016",0.73681890457832,0.73681890457832,27.6843309508619,22.3236696873628
"36115",2.06889069485986,2.06889069485986,4.37970409895928,5.74275294309514
"36353",18.494516152458,18.7705669455793,23.1970355597902,18.494516152458
"36728",18.47078256823,18.47078256823,81.2363765822414,81.2363765822414
"35229",0.540688668868038,0.540688668868038,4.46276400305112,2.49909884267858
"36027",40.7687268928001,40.7687268928001,46.7723440822525,47.5416862785555
"35470",18.9225397453408,18.9225397453408,44.3167609051765,41.5083583498596
"86544",25.8569360403502,25.8569360403502,66.1956920562003,69.1209510243429
"35173",1.01324003618314,1.01324003618314,7.40935043516603,14.374312887175
"35098",11.6711067630335,11.6711067630335,13.3247418454152,13.2638866765859
"71653",3.59177410472986,3.59177410472986,90.5801258822378,44.7549513452605
"81524",12.2751746492038,12.2751746492038,22.3244865546961,21.6661735696641
"93308",12.5381000673851,13.0503324083387,13.7047589778315,12.5381000673851
"20012",0.18073693438504,0.18073693438504,3.30309960725796,1.86590191967579
"83811",10.1832970852083,10.1832970852083,92.0690369541243,31.4620717888618
"04554",9.41168227739813,9.41168227739813,34.1141467532772,15.9394624197635
"60034",10.0565068401393,10.0565068401393,17.7319489268954,13.3664458478057
"21529",3.17313774979683,3.17313774979683,8.62972573569677,4.4375528513071
"02671",2.55164604246806,2.55164604246806,7.13044201670906,11.4046750272019
"04019",9.55318056780559,9.55318056780559,16.1042352158375,9.76046270137867
"49854",19.9731628206343,64.9729721287086,155.943064944512,19.9731628206343
"56127",24.1377233213995,41.0876904088315,150.762505276498,24.1377233213995
"04766",15.8377013126668,15.8402748348798,206.066541746113,15.8377013126668
"39150",3.08013621643989,3.08013621643989,61.9233744832857,41.6086187504491
"59870",20.4515221194377,20.4515221194377,33.6254914130563,32.9601311610188
"59014",43.2367553636126,43.2367553636126,57.3221357252502,57.3221357252502
"02461",0.439057379063773,0.439057379063773,5.41791481835909,3.54580312774175
"88045",5.70378698622963,5.70378698622963,74.5890803958784,74.4354098735504
"85264",12.8925915670053,12.8925915670053,20.8779689968301,13.7209657892558
"86334",17.2397443859284,29.4338167306933,33.8964727713513,17.2397443859284
"85501",12.0964913659136,12.1244640229414,65.0567655441638,12.0964913659136
"85638",18.4646619795286,18.4646619795286,20.3194416285582,20.3194416285582
"85726",1.3723390780062,1.4809260893841,2.00289250326482,1.3723390780062
"72756",9.47870671320072,9.47870671320072,20.17063465079,13.9294726308861
"72950",17.7752637760936,17.7752637760936,68.2524467688535,44.161631248434
"71846",16.7201844780698,16.7201844780698,43.2760267329974,40.7764620981953
"93592",37.1986321231188,37.1986321231188,119.996506231547,85.2106712893211
"93060",3.83257879046997,3.83257879046997,13.5875314703267,13.0618706493429
"93960",2.13921791534182,5.45794331697351,31.4371153959126,2.13921791534182
"93235",7.10836423291816,7.10836423291816,18.5871715417684,11.203540736035
"93622",15.5456289749281,15.5456289749281,43.4664511671355,49.9543670442405
"90018",2.26318707094007,2.26318707094007,2.57632366433789,2.79336681998516
"96057",26.4949424173219,26.4949424173219,70.5700564453225,40.1283637287112
"93666",7.97917908475043,7.97917908475043,29.7569215600077,21.7547300958798
"94952",5.99212863796492,5.99212863796492,19.5316328745066,8.69570994276923
"94127",0.860732823261558,0.860732823261558,3.16147661748767,1.21625384453924
"96034",15.9511017317469,15.9511017317469,81.6939785489023,80.0096720664432
"93620",3.46353031443161,3.46353031443161,26.1068547653967,46.5677502005495
"49934",2.70140195491455,2.70140195491455,235.420456280044,6.90206503781628
"28428",1.1501645849953,1.1501645849953,13.1016299158684,1.15190536673197
