origin,count within 30,minutes
1001020500,1,28.97
1003010701,2,24.92
1003010704,1,29.08
1003010705,1,27.39
1003010800,1,28.64
1009050601,1,18.53
1009050602,1,18.63
1015000200,1,11.4
1015000300,1,11.43
1015000400,1,16.25
1015000500,1,10.9
1015000600,1,9.71
1015000700,1,17.83
1015000800,1,7.92
1015000900,1,12.22
1015001000,1,8.88
1015001100,1,12.01
1015001201,1,0.0
1015001202,1,6.53
1015001300,1,11.6
1015001400,1,17.63
1015001500,1,17.03
1015001600,1,16.77
1015001700,1,17.24
1015001800,1,21.95
1015002000,1,19.7
1015002103,1,25.12
1015002501,1,23.99
1015002502,1,26.59
1015981901,1,28.16
1015981903,1,21.08
1021060101,1,18.71
1021060102,1,17.82
1021060200,1,0.0
1021060300,1,21.72
1021060401,1,27.26
1021060700,1,15.18
1029959600,1,24.75
1029959700,1,26.7
1031010900,1,28.88
1031011202,1,29.96
1031011300,1,25.27
1033020100,1,0.0
1033020200,1,3.27
1033020300,1,4.65
1033020400,1,11.07
1033020500,1,10.18
1033020600,1,9.15
1033020701,1,12.62
1033020703,1,9.59
1033020704,1,5.94
1033020801,1,25.92
1033020802,1,20.85
1033020901,1,27.14
1033020902,1,24.74
1043964200,1,17.78
1043964300,1,18.98
1043964400,1,17.33
1043964500,1,22.99
1043964600,1,23.17
1043964700,1,13.68
1043964800,1,0.0
1043964900,1,7.15
1043965000,1,6.89
1043965100,1,14.38
1043965200,1,20.22
1043965300,1,25.09
1043965401,1,20.88
1043965402,1,24.11
1043965500,1,24.3
1045020000,1,28.56
1045021101,1,26.84
1045021102,1,19.41
1045021200,1,21.03
1045021300,1,22.77
1045021400,1,25.86
1049960800,1,29.83
1051030701,1,22.87
1051030800,1,29.5
1051031000,1,29.32
1051031300,1,25.35
1053970300,1,15.09
1053970700,1,29.59
1055000200,1,6.91
1055000300,1,3.31
1055000400,1,5.71
1055000500,1,4.74
1055000600,1,4.58
1055000700,1,2.65
1055000800,1,0.0
1055000900,1,7.11
1055001000,1,1.77
1055001100,1,12.55
1055001200,1,3.85
1055001300,1,4.74
1055001600,1,8.88
1055001700,1,9.1
1055010100,1,9.08
1055010200,1,10.47
1055010300,1,21.18
1055010401,1,10.58
1055010402,1,13.74
1055010501,1,16.61
1055010502,1,15.99
1055010601,1,29.0
1055010602,1,28.09
1055010800,1,15.99
1055010900,1,18.76
1055011001,1,28.01
1055011002,1,27.26
1055011100,1,25.37
1055011200,1,6.33
1061050500,1,27.04
1065040000,1,26.08
1069040100,1,0.0
1069040201,1,17.91
1069040202,1,17.57
1069040301,1,18.18
1069040302,1,21.61
1069040400,1,18.24
1069040500,1,19.5
1069040600,1,19.07
1069040700,1,20.28
1069040800,1,23.45
1069040900,1,26.04
1069041000,1,24.07
1069041100,1,22.28
1069041200,1,19.45
1069041400,1,22.37
1069041500,1,20.33
1071950200,1,16.0
1071950300,1,0.0
1071950800,1,29.9
1071950900,1,28.56
1073000100,1,16.11
1073000300,2,19.62
1073000400,2,24.09
1073000500,2,20.13
1073000700,2,25.94
1073000800,4,22.32
1073001100,2,24.26
1073001200,2,23.57
1073001400,3,24.08
1073001500,3,21.44
1073001600,2,23.89
1073001902,2,17.98
1073002000,2,17.65
1073002100,1,17.21
1073002200,2,18.13
1073002303,2,20.49
1073002305,2,21.45
1073002306,2,23.62
1073002400,2,22.28
1073002700,3,19.87
1073002900,3,19.62
1073003001,3,19.56
1073003002,3,20.44
1073003100,2,20.19
1073003200,2,20.83
1073003300,2,21.76
1073003400,2,21.15
1073003500,2,22.27
1073003600,2,16.67
1073003700,2,19.06
1073003802,2,16.88
1073003803,2,16.55
1073003900,2,18.27
1073004000,2,19.2
1073004200,3,18.81
1073004500,3,18.19
1073004701,2,21.8
1073004702,2,23.6
1073004800,2,21.03
1073004901,2,20.05
1073004902,2,19.76
1073005000,1,18.93
1073005101,2,16.86
1073005103,2,16.67
1073005104,2,16.58
1073005200,2,17.5
1073005302,1,15.94
1073005500,3,26.3
1073005600,2,20.73
1073005701,2,12.47
1073005702,2,14.37
1073005800,2,15.64
1073005903,1,14.65
1073005905,1,16.77
1073005907,1,14.8
1073005908,1,18.06
1073005909,1,20.92
1073005910,1,24.36
1073010001,2,19.82
1073010002,2,13.78
1073010100,2,10.05
1073010200,2,7.36
1073010301,2,5.7
1073010302,2,9.12
1073010401,2,5.41
1073010402,2,7.28
1073010500,2,14.13
1073010602,2,18.01
1073010603,2,15.5
1073010701,3,16.73
1073010702,2,18.27
1073010703,2,18.63
1073010704,2,14.99
1073010705,2,15.54
1073010706,2,11.65
1073010801,2,23.88
1073010802,2,21.45
1073010803,1,24.23
1073010804,2,25.32
1073010805,1,24.59
1073010900,2,23.57
1073011001,1,21.54
1073011002,1,23.73
1073011104,1,16.07
1073011107,1,0.0
1073011108,1,7.05
1073011109,1,10.99
1073011110,1,18.03
1073011111,1,13.82
1073011205,1,20.4
1073011206,1,26.01
1073011207,1,17.42
1073011208,1,15.1
1073011209,1,21.09
1073011210,1,21.59
1073011302,1,19.82
1073011400,1,0.0
1073011500,1,25.42
1073011703,1,20.29
1073011704,1,17.57
1073011705,1,25.82
1073011802,1,15.63
1073011803,1,20.29
1073011804,1,20.71
1073011904,1,19.99
1073012002,2,24.8
1073012304,2,24.93
1073012305,1,27.04
1073012401,1,28.53
1073012500,1,29.39
1073012602,1,15.85
1073012701,1,16.52
1073012703,1,25.09
1073012704,1,25.73
1073012802,2,23.3
1073012803,2,25.37
1073012905,1,25.11
1073012906,1,22.02
1073012907,1,26.26
1073012908,3,19.17
1073012910,2,25.7
1073012911,2,26.05
1073012912,3,21.71
1073012913,3,24.14
1073012914,1,19.75
1073012915,1,18.58
1073013002,2,15.74
1073013100,2,7.94
1073013200,2,12.31
1073013300,2,14.08
1073013400,2,16.93
1073013601,2,15.4
1073013801,2,10.47
1073013901,2,18.11
1073013902,2,17.32
1073014001,1,27.89
1073014002,1,24.45
1073014104,2,14.97
1073014105,2,9.13
1073014203,2,13.29
1073014204,2,18.3
1073014301,2,0.0
1073014302,2,0.0
1073014404,3,15.8
1073014405,1,17.43
1073014406,1,18.55
1073014408,3,21.57
1073014409,3,21.39
1073014410,2,16.6
1073014412,2,17.45
1073014413,2,18.91
1077010100,1,7.23
1077010200,1,6.5
1077010300,1,8.42
1077010400,1,10.57
1077010600,1,8.19
1077010700,1,9.24
1077010800,1,11.09
1077010900,1,11.4
1077011000,1,10.95
1077011101,1,15.26
1077011102,1,15.32
1077011200,1,23.83
1077011400,1,29.49
1077011501,1,17.76
1077011502,1,25.67
1077011603,1,24.88
1077011604,1,26.18
1081041900,2,24.73
1081042002,2,16.42
1081042003,2,22.1
1081042004,2,21.02
1081042005,2,21.87
1081042006,2,20.1
1083020700,1,29.72
1083020801,2,24.19
1083020802,2,20.18
1083020900,1,26.94
1083021000,1,27.48
1083021200,3,19.39
1089000201,3,15.09
1089000202,3,15.07
1089000301,3,12.81
1089000302,3,13.81
1089000403,2,15.75
1089000501,3,10.49
1089000502,3,8.38
1089000503,3,7.48
1089000601,3,5.11
1089000602,3,7.61
1089000701,3,10.19
1089000702,3,9.79
1089000901,3,14.85
1089000902,3,12.81
1089001000,3,10.51
1089001200,3,7.2
1089001301,3,0.0
1089001302,3,5.21
1089001401,3,13.78
1089001402,3,10.12
1089001500,3,4.2
1089001700,3,8.85
1089001801,3,13.21
1089001901,3,8.63
1089001902,2,12.26
1089001903,3,9.86
1089002000,3,4.95
1089002100,3,4.9
1089002200,3,6.18
1089002300,3,4.13
1089002400,3,4.09
1089002501,3,0.0
1089002502,3,8.16
1089002600,3,6.21
1089002701,2,10.76
1089002721,2,12.59
1089002722,2,14.4
1089002801,2,11.79
1089002802,2,17.05
1089002911,2,17.12
1089002912,2,18.25
1089002921,2,16.99
1089002922,2,18.73
1089003000,3,9.57
1089003100,3,8.27
1089010100,2,27.6
1089010200,2,28.52
1089010301,2,29.85
1089010402,2,24.85
1089010501,3,19.1
1089010502,2,21.1
1089010612,3,8.81
1089010621,3,15.81
1089010622,3,8.82
1089010623,3,18.16
1089010624,3,17.01
1089010701,2,21.07
1089010702,2,18.75
1089010800,2,18.57
1089010901,2,21.27
1089011011,3,8.87
1089011012,3,11.21
1089011013,3,9.25
1089011014,3,0.0
1089011021,3,8.91
1089011022,3,10.06
1089011100,3,8.57
1089011200,3,16.79
1093964100,1,26.28
1093964200,1,23.47
1093964300,1,13.45
1093964400,1,0.0
1093964600,1,27.72
1095031200,1,29.85
1097000200,3,11.8
1097000401,3,13.74
1097000402,3,14.6
1097000500,3,14.13
1097000600,3,15.7
1097000701,3,15.56
1097000702,3,14.62
1097000800,3,13.22
1097000901,3,11.72
1097000902,3,11.44
1097000903,3,10.63
1097001001,3,12.05
1097001002,3,10.96
1097001100,3,10.56
1097001200,3,13.1
1097001302,3,9.93
1097001400,3,9.56
1097001501,3,7.89
1097001502,3,7.86
1097001800,3,7.33
1097001901,3,8.75
1097001902,3,8.36
1097002000,3,15.29
1097002100,3,5.79
1097002200,3,7.78
1097002301,3,6.17
1097002302,3,6.59
1097002400,3,8.47
1097002501,3,9.6
1097002502,3,10.74
1097002600,3,9.91
1097002700,3,7.84
1097002800,3,7.57
1097002900,3,7.54
1097003000,3,0.0
1097003100,3,3.63
1097003202,3,6.04
1097003203,3,5.72
1097003204,3,0.0
1097003205,3,6.02
1097003301,3,5.05
1097003302,3,8.8
1097003402,3,12.46
1097003404,3,16.8
1097003405,3,13.83
1097003406,3,12.48
1097003407,3,19.57
1097003408,3,13.53
1097003501,3,13.26
1097003502,3,8.71
1097003602,3,15.34
1097003605,3,11.85
1097003606,3,8.63
1097003607,3,12.39
1097003608,3,13.5
1097003703,3,11.39
1097003704,3,8.78
1097003705,3,14.7
1097003706,3,13.22
1097003707,3,11.15
1097003708,3,14.73
1097003709,3,9.63
1097003710,3,8.35
1097003800,2,26.38
1097003901,3,12.41
1097003902,3,13.38
1097004000,3,12.6
1097004100,3,13.03
1097004800,3,13.66
1097004900,3,11.29
1097005000,3,14.32
1097005100,3,14.65
1097005200,3,14.75
1097005300,3,16.08
1097005400,3,19.74
1097005500,3,20.12
1097005600,2,24.45
1097006102,2,25.23
1097006103,3,17.4
1097006105,3,20.31
1097006301,1,28.49
1097006302,2,26.41
1097006402,3,20.35
1097006403,3,16.43
1097006404,3,17.36
1097006405,3,15.13
1097006406,3,23.46
1097006501,3,25.08
1097006502,1,0.0
1097006600,1,23.93
1097006702,4,19.97
1097006801,4,20.32
1097006802,3,11.29
1097006901,4,15.58
1097006902,3,11.87
1097007000,3,18.05
1097007101,3,16.67
1097007102,3,16.12
1097007103,2,25.77
1097007400,3,0.0
1097007500,3,13.56
1097007600,3,15.17
1097007700,3,13.9
1101000100,1,13.05
1101000200,1,14.46
1101000300,1,17.73
1101000400,1,14.74
1101000500,1,11.11
1101000600,1,13.48
1101000700,1,14.72
1101000900,1,23.05
1101001000,1,17.48
1101001100,1,16.96
1101001200,1,17.35
1101001300,1,15.54
1101001400,1,15.67
1101001500,1,12.7
1101001600,1,11.48
1101001700,1,11.03
1101001800,1,10.83
1101001900,1,10.18
1101002000,1,16.12
1101002100,1,16.89
1101002201,1,17.3
1101002202,1,17.31
1101002300,1,19.0
1101002400,1,20.47
1101002500,1,13.99
1101002600,1,8.03
1101002700,1,9.54
1101002800,1,12.9
1101002900,1,13.62
1101003000,1,23.1
1101003100,1,17.0
1101003200,1,17.37
1101003301,1,11.83
1101003302,1,8.53
1101005101,1,12.43
1101005102,1,14.14
1101005301,1,11.7
1101005302,1,7.47
1101005402,1,5.22
1101005403,1,0.0
1101005406,1,9.09
1101005407,1,8.02
1101005408,1,8.61
1101005409,1,8.79
1101005410,1,10.48
1101005501,1,16.21
1101005502,1,20.75
1101005503,1,14.54
1101005504,1,24.57
1101005603,1,13.97
1101005604,1,23.04
1101005605,1,13.16
1101005606,1,10.19
1101005607,1,16.09
1101005608,1,18.26
1101005609,1,16.59
1101005610,1,20.82
1101005611,1,12.76
1101005612,1,17.52
1101005901,1,29.04
1101005902,1,23.57
1101006100,1,24.62
1103000100,1,29.82
1103000400,1,26.96
1103005304,1,27.51
1103005500,1,20.98
1113030200,2,6.35
1113030300,2,6.05
1113030401,2,9.81
1113030402,2,12.93
1113030500,2,11.37
1113030600,2,10.51
1113030700,2,9.15
1113030800,2,10.56
1113030901,2,20.41
1113030902,1,27.06
1113031000,1,29.84
1115040103,1,28.95
1115040104,1,22.0
1115040106,1,28.65
1115040402,1,27.98
1115040501,1,27.18
1117030212,2,28.87
1117030303,1,29.93
1117030304,2,28.09
1117030305,1,27.72
1117030306,1,17.17
1117030314,3,22.32
1117030315,2,23.46
1117030316,1,21.0
1117030317,2,19.62
1117030319,1,13.2
1117030320,1,20.23
1117030330,2,29.62
1117030332,2,26.14
1117030333,3,25.98
1117030334,2,21.13
1117030336,3,25.79
1117030337,1,23.76
1117030340,1,18.61
1117030341,1,16.27
1117030342,1,27.66
1117030345,1,22.78
1117030501,1,20.63
1117030502,1,23.59
1117030604,1,22.79
1117030605,1,21.27
1117030607,1,18.3
1117030608,1,0.0
1117030609,1,14.8
1121010101,1,13.19
1121010102,1,19.12
1121010201,1,27.41
1121010202,1,25.43
1125010101,1,25.71
1125010201,1,28.19
1125010202,1,20.74
1125010203,1,24.56
1125010204,1,18.01
1125010301,1,24.89
1125010303,1,28.48
1125010403,1,14.41
1125010404,1,12.47
1125010405,1,21.45
1125010406,1,18.18
1125010407,1,15.51
1125010500,1,19.97
1125010602,1,26.8
1125010701,1,18.98
1125010702,1,28.68
1125010802,1,20.04
1125010803,1,20.55
1125010804,1,15.96
1125011200,1,14.85
1125011401,1,10.94
1125011402,1,12.0
1125011600,1,10.05
1125011701,1,11.07
1125011703,1,12.31
1125011800,1,11.65
1125011901,1,11.37
1125011902,1,10.31
1125012000,1,12.67
1125012100,1,13.86
1125012303,1,18.63
1125012304,1,12.45
1125012305,1,13.88
1125012403,1,0.0
1125012404,1,9.4
1125012405,1,9.07
1125012501,1,15.86
1125012502,1,11.14
1125012503,1,9.48
1125012600,1,14.97
1125012700,1,17.58
1125012800,1,15.63
1127020100,1,13.22
1127020200,1,10.25
1127020300,1,0.0
1127020400,1,13.24
1127020600,1,17.24
1127020700,1,19.12
1127020800,1,23.02
1127020900,1,25.93
1127021200,1,20.24
1127021400,1,24.47
1127021500,1,24.32
2020000101,1,26.48
2020000102,2,25.66
2020000201,2,21.09
2020000202,2,20.34
2020000203,2,20.68
2020000204,1,29.95
2020000300,2,12.01
2020000400,2,9.21
2020000500,2,7.53
2020000600,2,5.87
2020000701,2,8.39
2020000702,2,10.15
2020000703,2,10.05
2020000801,2,7.04
2020000802,2,7.54
2020000901,2,0.0
2020000902,2,5.92
2020001000,2,4.75
2020001100,2,5.21
2020001200,2,5.24
2020001300,2,6.4
2020001400,2,2.91
2020001500,2,4.64
2020001601,2,6.28
2020001602,2,8.57
2020001701,2,9.55
2020001702,2,10.31
2020001731,2,10.53
2020001732,2,9.5
2020001801,2,5.93
2020001802,2,5.38
2020001900,2,0.0
2020002000,2,3.31
2020002100,2,4.07
2020002201,2,6.4
2020002202,2,4.91
2020002301,2,11.13
2020002302,2,6.61
2020002303,2,9.54
2020002400,2,3.69
2020002501,2,5.36
2020002502,2,5.91
2020002601,2,6.8
2020002602,2,7.04
2020002603,2,8.85
2020002702,2,12.25
2020002711,2,13.42
2020002712,2,7.19
2020002811,2,9.28
2020002812,2,11.02
2020002813,2,14.63
2020002821,2,12.19
2020002822,2,13.74
2020002823,2,18.0
2090000100,1,0.0
2090000200,1,4.05
2090000300,1,4.14
2090000400,1,4.65
2090000500,1,6.33
2090000600,1,8.57
2090000700,1,7.12
2090000800,1,9.09
2090000900,1,21.31
2090001000,1,9.44
2090001100,1,11.88
2090001200,1,11.1
2090001300,1,15.35
2090001400,1,15.52
2090001500,1,23.9
2090001600,1,19.65
2090001900,1,17.1
2170000300,1,19.58
2170000401,1,20.13
2170000501,1,25.54
2170000601,1,13.58
2170000603,1,11.8
2170000604,1,17.08
2170000701,1,19.17
2170000703,1,14.9
2170000705,1,5.45
2170000706,1,10.01
2170000800,1,6.58
2170000900,1,0.0
2170001001,1,12.49
2170001003,1,7.26
2170001004,1,7.64
2170001100,1,12.57
2170001201,1,19.45
2170001202,1,17.56
2170001300,1,29.36
4003001300,1,23.41
4003001401,1,12.36
4003001402,1,18.85
4003001501,1,5.59
4003001502,1,8.15
4003001601,1,5.29
4003001602,1,0.0
4003001701,1,5.88
4003001702,1,5.56
4003001703,1,8.15
4003001800,1,5.92
4003001900,1,11.77
4003002001,1,14.39
4003002002,1,20.2
4003002100,1,25.64
4005000100,1,11.51
4005000200,1,6.5
4005000300,1,0.0
4005000400,1,4.36
4005000500,1,7.67
