origin,count within 30,minutes
1001020100,2,11.65
1001020200,4,9.14
1001020300,4,7.58
1001020400,4,5.78
1001020500,7,0.0
1001020600,4,10.23
1001020700,4,11.36
1001020801,1,18.9
1001020802,1,20.14
1001020900,1,27.4
1003010200,1,12.47
1003010300,1,21.43
1003010500,1,0.0
1003010600,1,6.46
1003010701,3,12.12
1003010703,3,17.87
1003010704,3,13.01
1003010705,3,0.0
1003010800,3,9.73
1003010903,1,27.08
1003010905,2,23.77
1003011101,3,11.38
1003011102,3,15.45
1003011201,3,7.85
1003011202,3,0.0
1003011300,2,17.59
1003011401,2,27.61
1003011602,1,24.3
1003990000,2,21.75
1005950100,2,16.57
1005950500,2,25.43
1005950600,2,13.67
1005950700,2,0.0
1005950800,2,0.0
1005950900,2,8.81
1009050101,1,20.2
1009050102,1,0.0
1009050200,1,11.12
1009050300,1,25.48
1009050400,1,27.55
1011952100,1,25.87
1011952200,1,0.0
1011952500,1,22.11
1013952700,2,0.0
1013952800,3,5.89
1013952900,3,0.0
1013953000,1,17.55
1013953100,3,8.91
1013953200,2,15.17
1013953300,1,26.45
1013953400,2,0.0
1015000200,4,4.73
1015000300,4,5.87
1015000400,4,10.62
1015000500,4,5.24
1015000600,4,5.46
1015000700,4,10.71
1015000800,5,0.0
1015000900,5,6.77
1015001000,5,7.03
1015001100,4,0.0
1015001201,5,7.91
1015001202,5,12.12
1015001300,4,6.0
1015001400,4,12.02
1015001500,3,16.98
1015001600,4,11.22
1015001700,4,11.54
1015001800,4,10.57
1015002000,5,19.2
1015002101,3,7.6
1015002102,3,7.26
1015002103,3,0.0
1015002200,1,25.81
1015002300,1,25.17
1015002400,1,14.37
1015002501,4,15.08
1015002502,4,21.04
1015002600,2,22.44
1015981903,4,18.4
1017954600,1,28.31
1019955701,2,11.91
1019955702,4,23.04
1019955800,2,14.04
1019955900,2,16.84
1019956000,2,0.0
1019956100,2,18.79
1021060101,1,8.1
1021060102,1,0.0
1021060200,1,17.76
1021060300,1,16.87
1021060401,2,10.86
1021060402,2,21.88
1021060500,1,26.73
1021060600,1,24.11
1021060700,1,13.49
1023956700,1,29.55
1023956800,1,0.0
1023956900,1,28.17
1025957500,1,24.51
1025957602,1,27.68
1025957800,1,0.0
1025957902,1,28.49
1027958900,1,0.0
1027959000,1,21.6
1027959100,1,28.94
1029959600,4,0.0
1029959700,4,13.96
1029959800,1,27.79
1031010300,1,17.77
1031010400,2,22.35
1031010500,2,15.93
1031010600,2,13.2
1031010800,1,28.73
1031010900,1,13.69
1031011000,1,13.89
1031011100,1,11.29
1031011201,1,0.0
1031011202,1,13.44
1031011300,1,11.88
1033020100,3,4.8
1033020200,3,1.99
1033020300,3,0.0
1033020400,3,7.87
1033020500,3,6.9
1033020600,3,4.49
1033020701,3,7.38
1033020703,3,4.31
1033020704,3,0.0
1033020801,3,23.57
1033020802,7,15.58
1033020901,4,21.88
1033020902,3,21.06
1033021000,2,26.89
1035960500,1,25.12
1037961100,2,17.76
1039961600,2,20.97
1039961700,2,21.6
1039961800,2,8.07
1039961900,2,0.0
1039962000,3,0.0
1039962100,2,6.17
1039962300,3,11.6
1039962400,2,0.0
1039962500,3,7.85
1039962600,3,8.78
1039962700,4,7.99
1039962800,2,12.55
1039962900,2,25.97
1041963600,3,10.88
1041963700,3,0.0
1041963900,3,19.32
1043964100,1,22.43
1043964200,1,17.78
1043964300,1,18.98
1043964400,1,17.33
1043964500,1,22.99
1043964600,1,23.17
1043964700,1,13.68
1043964800,1,0.0
1043964900,1,7.15
1043965000,1,6.89
1043965100,1,14.38
1043965200,1,20.22
1043965300,1,25.09
1043965401,1,20.88
1043965402,1,24.11
1043965500,1,24.3
1045020000,3,24.69
1045020100,2,21.79
1045020200,4,24.46
1045020300,3,8.32
1045020400,2,6.99
1045020500,2,0.0
1045020700,2,5.84
1045020801,2,15.26
1045020802,2,10.07
1045021101,1,20.65
1045021102,2,21.11
1045021200,2,23.04
1045021300,1,23.11
1045021400,7,13.82
1047956100,2,22.43
1047956201,2,11.01
1047956202,2,21.61
1047956300,2,4.83
1047956400,2,5.54
1047956500,2,7.54
1047956600,2,4.89
1047956701,2,8.26
1047956702,2,5.5
1047956800,2,0.0
1047956900,2,25.86
1047957100,2,21.03
1047957200,2,14.23
1047957300,2,13.9
1049960200,1,24.76
1049960300,5,17.81
1049960400,5,15.52
1049960800,8,19.06
1049960900,3,9.28
1049961000,3,19.73
1049961100,3,0.0
1049961200,3,0.0
1049961300,3,14.22
1049961400,3,16.84
1051030400,1,0.0
1051030500,2,24.33
1051030600,1,0.0
1051030701,4,28.06
1051030702,1,24.44
1051030800,3,15.32
1051030901,1,26.78
1051030902,2,23.77
1051031000,8,10.23
1051031100,4,17.36
1051031200,2,21.9
1051031300,7,6.35
1053970300,1,15.09
1053970700,1,29.59
1055000200,6,6.91
1055000300,6,3.31
1055000400,6,0.0
1055000500,6,4.74
1055000600,6,4.58
1055000700,6,2.65
1055000800,6,0.0
1055000900,6,7.11
1055001000,6,1.77
1055001100,6,8.15
1055001200,6,0.0
1055001300,6,3.28
1055001600,6,8.59
1055001700,6,3.55
1055010100,6,0.0
1055010200,6,6.67
1055010300,6,17.38
1055010401,6,0.0
1055010402,6,5.33
1055010501,6,8.12
1055010502,6,10.43
1055010601,3,29.0
1055010602,3,22.54
1055010700,1,29.44
1055010800,6,13.79
1055010900,6,15.09
1055011001,3,24.34
1055011002,2,23.46
1055011100,5,21.57
1055011200,6,0.0
1057020100,1,16.85
1059972900,1,15.91
1059973000,2,9.08
1059973100,1,25.82
1059973200,1,0.0
1059973300,1,17.38
1059973700,1,25.88
1061050100,2,0.0
1061050200,1,20.36
1061050300,2,0.0
1061050400,1,21.67
1061050500,1,29.02
1061050600,5,25.45
1063060000,1,27.76
1063060100,1,0.0
1063060200,5,28.29
1065040000,2,27.76
1065040100,1,29.12
1065040200,1,17.02
1065040300,2,15.87
1065040400,1,0.0
1065040500,2,22.05
1067030100,2,9.57
1067030200,2,0.0
1067030300,2,21.07
1067030400,3,20.17
1067030500,7,13.55
1067030600,2,29.43
1069040100,5,18.47
1069040201,6,9.94
1069040202,5,10.38
1069040301,6,0.0
1069040302,5,5.59
1069040400,6,5.03
1069040500,6,8.12
1069040600,6,6.01
1069040700,6,8.48
1069040800,6,10.79
1069040900,6,0.0
1069041000,6,0.0
1069041100,6,6.45
1069041200,6,5.1
1069041400,6,0.0
1069041500,6,2.86
1069041600,5,17.09
1069041700,4,27.18
1069041900,6,13.63
1069042000,6,0.0
1069042100,5,20.52
1071950300,1,28.94
1071950500,1,25.95
1071950600,3,13.74
1071950700,3,9.74
1071950800,3,0.0
1071950900,3,7.71
1071951000,2,25.93
1071951100,5,0.0
1073000100,11,5.31
1073000300,13,6.19
1073000400,13,11.15
1073000500,13,7.19
1073000700,13,11.48
1073000800,13,7.49
1073001100,12,7.32
1073001200,12,9.11
1073001400,13,8.23
1073001500,13,5.74
1073001600,13,7.14
1073001902,11,3.99
1073002000,11,0.0
1073002100,11,2.44
1073002200,11,2.82
1073002303,11,4.87
1073002305,11,7.46
1073002306,11,8.77
1073002400,13,5.72
1073002700,13,3.64
1073002900,13,4.78
1073003001,13,5.11
1073003002,13,5.98
1073003100,12,5.48
1073003200,12,3.02
1073003300,12,3.78
1073003400,10,0.0
1073003500,10,5.11
1073003600,10,5.88
1073003700,10,5.16
1073003802,10,8.32
1073003803,10,4.85
1073003900,12,3.65
1073004000,12,0.0
1073004200,13,5.25
1073004500,15,0.0
